Front,Back,Tags
"Completa el prefijo:<br><br>Die Vorveröffentlichungen hatten ihren Anteil an dem Nimbus, den Seume sich mit diesem Buch zu verschaffen und ___schreiben wusste.","<div class=""answer"">er</div><div class=""example"">Die Vorveröffentlichungen hatten ihren Anteil an dem Nimbus, den Seume sich mit diesem Buch zu verschaffen und erschreiben wusste.</div><p><b>erschreiben</b> = adquirir o conseguir algo escribiendo</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>adquirir o conseguir algo escribiendo</p><div class=""translation""><b>Traducción:</b><br>Las prepublicaciones tuvieron su parte en el prestigio que Seume supo conseguir y obtener con este libro.</div><p><b>Construcción:</b><br>sich etwas erschreiben (durch Verfassen von Texten)</p><p><b>Construcción ES:</b><br>adquirir algo escribiendo textos</p><p><b>Separabilidad:</b><br>inseparable — erschreibt — erschrieben</p><p><b>Perfekt:</b><br>Seume hat sich mit diesem Buch einen Nimbus erschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/erschreiben</p></div>",verb_prefix family::schreiben prefix::er separability::inseparable difficulty::c2 register::rare source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro ___schreiben.,"<div class=""answer"">fest</div><div class=""example"">Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro festschreiben.</div><p><b>festschreiben</b> = establecer, fijar</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>establecer, fijar</p><div class=""translation""><b>Traducción:</b><br>Los países no pueden establecer ellos mismos la tarifa de radiodifusión ni fijarla para siempre en 17,98 euros.</div><p><b>Separabilidad:</b><br>separable — schreibt ... fest — festgeschrieben</p><p><b>Perfekt:</b><br>Sie hat den Vertrag festgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/festschreiben</p></div>",verb_prefix family::schreiben prefix::fest separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Die Umsatzstatistiken werden täglich ___geschrieben.,"<div class=""answer"">fort</div><div class=""example"">Die Umsatzstatistiken werden täglich fortgeschrieben.</div><p><b>fortschreiben</b> = actualizar</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>actualizar</p><div class=""translation""><b>Traducción:</b><br>Las estadísticas de ventas se actualizan diariamente.</div><p><b>Separabilidad:</b><br>separable — schreibt ... fort — fortgeschrieben</p><p><b>Perfekt:</b><br>Er hat die Daten fortgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/fortschreiben</p></div>",verb_prefix family::schreiben prefix::fort separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Weißt du, wer das da hingeschrieben hat? Man kann doch nicht einfach »Fuck« ___schreiben.","<div class=""answer"">hin</div><div class=""example"">Weißt du, wer das da hingeschrieben hat? Man kann doch nicht einfach »Fuck« hinschreiben.</div><p><b>hinschreiben</b> = Escribir o anotar algo en un lugar con un instrumento de escritura.</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>Escribir o anotar algo en un lugar con un instrumento de escritura.</p><div class=""translation""><b>Traducción:</b><br>¿Sabes quién escribió eso ahí? No se puede simplemente escribir «Fuck» ahí.</div><p><b>Construcción:</b><br>Subjekt schreibt etwas (an eine Stelle) hin.</p><p><b>Construcción ES:</b><br>El sujeto escribe algo (en un lugar).</p><p><b>Separabilidad:</b><br>separable — schreibt ... hin — hingeschrieben</p><p><b>Perfekt:</b><br>Er hat das Wort dahin geschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/hinschreiben</p></div>",verb_prefix family::schreiben prefix::hin separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Hey, Blanca, kannst du für mich ___schreiben?","<div class=""answer"">mit</div><div class=""example"">Hey, Blanca, kannst du für mich mitschreiben?</div><p><b>mitschreiben</b> = anotar al mismo tiempo lo que se escucha, tomar apuntes durante una clase o una conferencia</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>anotar al mismo tiempo lo que se escucha, tomar apuntes durante una clase o una conferencia</p><div class=""translation""><b>Traducción:</b><br>Oye, Blanca, ¿puedes tomar apuntes para mí?</div><p><b>Construcción:</b><br>mit + Akkusativobjekt schreiben</p><p><b>Construcción ES:</b><br>escribir con + objeto en acusativo</p><p><b>Separabilidad:</b><br>separable — schreibt ... mit — mitgeschrieben</p><p><b>Perfekt:</b><br>Blanca hat für mich mitgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/mitschreiben</p></div>",verb_prefix family::schreiben prefix::mit separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten ___schreiben mußten, die sie dann dem Inspektor zur Durchsicht brachten.","<div class=""answer"">nach</div><div class=""example"">Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten nachschreiben mußten, die sie dann dem Inspektor zur Durchsicht brachten.</div><p><b>nachschreiben</b> = Escribir algo escuchado o experimentado (generalmente en puntos breves)</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>Escribir algo escuchado o experimentado (generalmente en puntos breves)</p><div class=""translation""><b>Traducción:</b><br>Ahora estaba establecido en el instituto donde Anton era enseñado que las personas adultas formadas como maestros debían repartirse los domingos en todas las iglesias y escribir las predicaciones que luego entregaban al inspector para su revisión.</div><p><b>Separabilidad:</b><br>separable — schreibt ... nach — nachgeschrieben</p><p><b>Perfekt:</b><br>Die Leute hat die Predigten nachgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/nachschreiben</p></div>",verb_prefix family::schreiben prefix::nach separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Meine Mutti schreibt mir ___, bis wann die Hausaufgaben fertig sein sollen.","<div class=""answer"">vor</div><div class=""example"">Meine Mutti schreibt mir vor, bis wann die Hausaufgaben fertig sein sollen.</div><p><b>vorschreiben</b> = ordenar o prescribir a alguien lo que debe hacer</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>ordenar o prescribir a alguien lo que debe hacer</p><div class=""translation""><b>Traducción:</b><br>Mi mamá me prescribe hasta cuándo deben estar listas las tareas.</div><p><b>Construcción:</b><br>jemandem etwas vorschreiben</p><p><b>Construcción ES:</b><br>ordenar o prescribir algo a alguien</p><p><b>Separabilidad:</b><br>separable — schreibt ... vor — vorgeschrieben</p><p><b>Perfekt:</b><br>Meine Mutti hat mir vorgeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/vorschreiben</p></div>",verb_prefix family::schreiben prefix::vor separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Lass mich in Ruhe mit der Fragerei, ich will jetzt ___schreiben!","<div class=""answer"">weiter</div><div class=""example"">Lass mich in Ruhe mit der Fragerei, ich will jetzt weiterschreiben!</div><p><b>weiterschreiben</b> = Continuar escribiendo un texto iniciado.</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>Continuar escribiendo un texto iniciado.</p><div class=""translation""><b>Traducción:</b><br>Déjame en paz con las preguntas, ¡ahora quiero seguir escribiendo!</div><p><b>Construcción:</b><br>weiterschreiben + akk.</p><p><b>Construcción ES:</b><br>weiterschreiben + acusativo</p><p><b>Separabilidad:</b><br>separable — schreibt ... weiter — weitergeschrieben</p><p><b>Perfekt:</b><br>Ich habe weitergeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/weiterschreiben</p></div>",verb_prefix family::schreiben prefix::weiter separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und schreibt das Resultat dem Erfolg der Diät ___.","<div class=""answer"">zu</div><div class=""example"">Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und schreibt das Resultat dem Erfolg der Diät zu.</div><p><b>zuschreiben</b> = atribuir</p><p><b>Base:</b> schreiben</p><div class=""meta""><p><b>Significado:</b><br>atribuir</p><div class=""translation""><b>Traducción:</b><br>Si ha perdido peso en comparación con el día anterior, se permite una sonrisa y atribuye el resultado al éxito de la dieta.</div><p><b>Construcción:</b><br>jemandem etwas zuschreiben</p><p><b>Construcción ES:</b><br>atribuir algo a alguien</p><p><b>Separabilidad:</b><br>separable — schreibt ... zu — zugeschrieben</p><p><b>Perfekt:</b><br>Er hat das dem Erfolg zugeschrieben.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/zuschreiben</p></div>",verb_prefix family::schreiben prefix::zu separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge ___setzen müsste.","<div class=""answer"">ab</div><div class=""example"">Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge absetzen müsste.</div><p><b>absetzen</b> = vender una cantidad determinada de mercancía</p><p><b>Base:</b> setzen</p><div class=""meta""><p><b>Significado:</b><br>vender una cantidad determinada de mercancía</p><div class=""translation""><b>Traducción:</b><br>En el caso de Volkswagen, el mayor fabricante en la República Popular, esto significaría que el grupo debería vender alrededor de 60 000 vehículos eléctricos puros ya el próximo año, de aproximadamente tres millones de autos vendidos de su marca principal VW.</div><p><b>Separabilidad:</b><br>separable — setzt ... ab — abgesetzt</p><p><b>Perfekt:</b><br>Der Händler hat viele Produkte abgesetzt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/absetzen</p></div>",verb_prefix family::setzen prefix::ab separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
"Completa el prefijo:<br><br>Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ___setzen können.","<div class=""answer"">an</div><div class=""example"">Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ansetzen können.</div><p><b>ansetzen</b> = apoyar algo en otra cosa o conducir algo a otra cosa</p><p><b>Base:</b> setzen</p><div class=""meta""><p><b>Significado:</b><br>apoyar algo en otra cosa o conducir algo a otra cosa</p><div class=""translation""><b>Traducción:</b><br>Hoy se representan con tanta precisión los vasos internos de los órganos humanos, que los cirujanos pueden colocar sus cortes con precisión mediante la pantalla.</div><p><b>Construcción:</b><br>ansetzen + Akkusativ an + Dativ</p><p><b>Construcción ES:</b><br>ansetzen + acusativo an + dativo</p><p><b>Separabilidad:</b><br>separable — setzt ... an — angesetzt</p><p><b>Perfekt:</b><br>Der Arzt hat den Skalpell genau angesetzt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/ansetzen</p></div>",verb_prefix family::setzen prefix::an separability::separable difficulty::b2 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>___ der Baustelle hier muss jeder zu seiner Sicherheit einen Helm aufsetzen.,"<div class=""answer"">auf</div><div class=""example"">Auf der Baustelle hier muss jeder zu seiner Sicherheit einen Helm aufsetzen.</div><p><b>aufsetzen</b> = poner (por ejemplo, un casco o unas gafas) en la cabeza o nariz</p><p><b>Base:</b> setzen</p><div class=""meta""><p><b>Significado:</b><br>poner (por ejemplo, un casco o unas gafas) en la cabeza o nariz</p><div class=""translation""><b>Traducción:</b><br>En el sitio de construcción aquí, todos deben ponerse un casco para su seguridad.</div><p><b>Construcción:</b><br>etwas auf etwas setzen</p><p><b>Construcción ES:</b><br>poner algo sobre algo</p><p><b>Separabilidad:</b><br>separable — setzt ... auf — aufgesetzt</p><p><b>Perfekt:</b><br>Er hat den Helm aufgesetzt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/aufsetzen</p></div>",verb_prefix family::setzen prefix::auf separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Das Familienoberhaupt wurde unter großer Anteilnahme feierlich ___gesetzt.,"<div class=""answer"">bei</div><div class=""example"">Das Familienoberhaupt wurde unter großer Anteilnahme feierlich beigesetzt.</div><p><b>beisetzen</b> = enterrar un cadáver</p><p><b>Base:</b> setzen</p><div class=""meta""><p><b>Significado:</b><br>enterrar un cadáver</p><div class=""translation""><b>Traducción:</b><br>El cabeza de familia fue enterrado solemnemente bajo gran asistencia.</div><p><b>Separabilidad:</b><br>separable — setzt ... bei — beigesetzt</p><p><b>Perfekt:</b><br>Er hat die Urne beigesetzt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/beisetzen</p></div>",verb_prefix family::setzen prefix::bei separability::separable difficulty::b2 register::formal source::wiktionary_openai quality::ok cardtype::prefix_cloze
Completa el prefijo:<br><br>Wir sollten ihn als Leiter der Kommission ___setzen.,"<div class=""answer"">ein</div><div class=""example"">Wir sollten ihn als Leiter der Kommission einsetzen.</div><p><b>einsetzen</b> = posicionar a alguien en una posición o cargo</p><p><b>Base:</b> setzen</p><div class=""meta""><p><b>Significado:</b><br>posicionar a alguien en una posición o cargo</p><div class=""translation""><b>Traducción:</b><br>Deberíamos nombrarlo como líder de la comisión.</div><p><b>Construcción:</b><br>jemanden/etwas + einsetzen + in + Akkusativ</p><p><b>Construcción ES:</b><br>poner a alguien/algo + en + acusativo</p><p><b>Separabilidad:</b><br>separable — setzt ... ein — eingesetzt</p><p><b>Perfekt:</b><br>Er hat ihn als Leiter eingesetzt.</p><p><b>Fuente:</b><br>https://de.wiktionary.org/wiki/einsetzen</p></div>",verb_prefix family::setzen prefix::ein separability::separable difficulty::b1 register::common source::wiktionary_openai quality::ok cardtype::prefix_cloze
