base,derived,sense_id,prefix,separability,pos,gloss_de,gloss_es,gloss_en,example,example_de,example_es,example_en,example_de_with_blank,answer,present_example_de,perfect_example_de,construction,construction_es,register,difficulty,frequency_bucket,is_reflexive,takes_accusative,takes_dative,fixed_preposition,present_3sg,perfect_auxiliary,participle_ii,separable_sentence_pattern,is_quality_ok,quality_flags,anki_hint_es,wiktionary_url,source
schreiben,abschreiben,1,ab-,separable,Verb,"den Text eines anderen übernehmen , kopieren und ihn als eigenes Werk ausgeben","copiar, plagiar","plagiarize, copy",In der Abschlussklausur haben viele abgeschrieben.,In der Abschlussklausur haben viele abgeschrieben.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/abschreiben,wiktionary
schreiben,anschreiben,1,an-,separable,Verb,transitiv :,,write,Das täglich wechselnde Menü wird immer sorgfältig auf einer kleinen Tafel angeschrieben.,Das täglich wechselnde Menü wird immer sorgfältig auf einer kleinen Tafel angeschrieben.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/anschreiben,wiktionary
schreiben,aufschreiben,1,auf-,separable,Verb,"transitiv : etwas schriftlich festhalten , niederschreiben , notieren , vermerken","anotar, apuntar, escribir","write down, note down, make a note, mark down","Ich muss mir die Telefonnummer aufschreiben, sonst vergesse ich sie.","Ich muss mir die Telefonnummer aufschreiben, sonst vergesse ich sie.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aufschreiben,wiktionary
schreiben,ausschreiben,1,aus-,separable,Verb,"ein Wort mit allen Buchstaben, nicht abgekürzt schreiben",escribir entero,"write out, spell out",Schreiben Sie bitte ihren Namen aus.,Schreiben Sie bitte ihren Namen aus.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ausschreiben,wiktionary
schreiben,beischreiben,1,bei-,separable,Verb,fachsprachlich : in ein Register eintragen,,,"Das AmtsG hat beschlossen, dass der Standesbeamte - entsprechend seiner Auffassung — auf dem Geburtseintrag des Kindes einen Randvermerk über die Anerkennung der Vaterschaft beizuschreiben hat.","Das AmtsG hat beschlossen, dass der Standesbeamte - entsprechend seiner Auffassung — auf dem Geburtseintrag des Kindes einen Randvermerk über die Anerkennung der Vaterschaft beizuschreiben hat.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beischreiben,wiktionary
schreiben,beschreiben,1,be-,inseparable,Verb,ein Schriftstück oder Objekt mit Text versehen,escribir,describe,Er beschrieb den Block innerhalb kurzer Zeit.,Er beschrieb den Block innerhalb kurzer Zeit.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beschreiben,wiktionary
schreiben,einschreiben,1,ein-,separable,Verb,transitiv : etwas irgendwo eintragen,,"inscribe, register",Er schrieb gewissenhaft jedes Fundstück in eine Liste ein.,Er schrieb gewissenhaft jedes Fundstück in eine Liste ein.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einschreiben,wiktionary
schreiben,erschreiben,1,er-,inseparable,Verb,"transitiv : sich etwas durch Verfassen schriftlicher Texte aneignen, verschaffen",,,"Die Vorveröffentlichungen hatten ihren Anteil an dem Nimbus, den Seume sich mit diesem Buch zu verschaffen und erschreiben wusste.","Die Vorveröffentlichungen hatten ihren Anteil an dem Nimbus, den Seume sich mit diesem Buch zu verschaffen und erschreiben wusste.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/erschreiben,wiktionary
schreiben,festschreiben,1,fest-,separable,Verb,transitiv : etwas ein für alle Mal regeln,"establecer, fijar","codify, sanction",Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro festschreiben.,Die Länder können die Rundfunkgebühr nicht selbst festsetzen oder diese für alle Zeit bei 17.98 Euro festschreiben.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/festschreiben,wiktionary
schreiben,fortschreiben,1,fort-,separable,Verb,"einen Text an die veränderten Gegebenheiten anpassen, Daten laufend ergänzen",actualizar,update,Die Umsatzstatistiken werden täglich fortgeschrieben.,Die Umsatzstatistiken werden täglich fortgeschrieben.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/fortschreiben,wiktionary
schreiben,hinschreiben,1,hin-,separable,Verb,mit einem Scheibgerät an einer Stelle schriftlich eintragen ; aufschreiben,,,"Weißt du, wer das da hingeschrieben hat? Man kann doch nicht einfach »Fuck« hinschreiben .","Weißt du, wer das da hingeschrieben hat? Man kann doch nicht einfach »Fuck« hinschreiben .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/hinschreiben,wiktionary
schreiben,mitschreiben,1,mit-,separable,Verb,"zeitgleich etwas Gehörtes aufschreiben, Unterrichtsstoff oder einen Vortrag protokollieren",,,"Hey, Blanca, kannst du für mich mitschreiben ?","Hey, Blanca, kannst du für mich mitschreiben ?",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/mitschreiben,wiktionary
schreiben,nachschreiben,1,nach-,separable,Verb,etwas Gehörtes/Erlebtes/Gelesenes (meist in kurzen Stichpunkten) aufschreiben,,,"Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten nachschreiben mußten, die sie dann dem Inspektor zur Durchsicht brachten.","Nun war die Einrichtung in dem Institut, wo Anton unterrichtet wurde, daß die erwachsenen Leute, welche zu Schulmeistern gebildet wurden, sich des Sonntags in alle Kirchen verteilen und die Predigten nachschreiben mußten, die sie dann dem Inspektor zur Durchsicht brachten.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/nachschreiben,wiktionary
schreiben,verschreiben,1,ver-,inseparable,Verb,reflexiv : beim Schreiben (aus Versehen ) einen Fehler machen,cometer una falta de ortografía,"make a slip of the pen, mispell",Entweder hat sich die Sekretärin verschrieben oder in meinem Pass steht der Name falsch.,Entweder hat sich die Sekretärin verschrieben oder in meinem Pass steht der Name falsch.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/verschreiben,wiktionary
schreiben,vorschreiben,1,vor-,separable,Verb,"transitiv : jemandem Vorschriften machen; jemandem sagen, was er tun soll",,"enjoin, oblige, prescribe, stipulate","Meine Mutti schreibt mir vor, bis wann die Hausaufgaben fertig sein sollen.","Meine Mutti schreibt mir vor, bis wann die Hausaufgaben fertig sein sollen.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/vorschreiben,wiktionary
schreiben,weiterschreiben,1,weiter-,separable,Verb,einen begonnenen Text fortführen,,,"Lass mich in Ruhe mit der Fragerei, ich will jetzt weiterschreiben !","Lass mich in Ruhe mit der Fragerei, ich will jetzt weiterschreiben !",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/weiterschreiben,wiktionary
schreiben,zurückschreiben,1,zurück-,separable,Verb,"auf eine Nachricht reagieren, indem dem Absender geantwortet wird",,,"Und, hast du ihr schon zurückgeschrieben ?","Und, hast du ihr schon zurückgeschrieben ?",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_en"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zur%C3%BCckschreiben,wiktionary
schreiben,zusammenschreiben,1,zusammen-,separable,Verb,ohne Leerschritt(e) in einem Wort schreiben,,write as one word,"Man kann ‚sodass‘ sowohl zusammenschreiben als auch auseinanderschreiben, also ‚so dass‘.","Man kann ‚sodass‘ sowohl zusammenschreiben als auch auseinanderschreiben, also ‚so dass‘.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zusammenschreiben,wiktionary
schreiben,zuschreiben,1,zu-,separable,Verb,transitiv; etwas/jemandem etwas zuschreiben: etwas/jemanden als Ursache oder Verursacher von etwas ansehen,atribuir,"ascribe, attribute","Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und schreibt das Resultat dem Erfolg der Diät zu .","Hat er im Vergleich zum Vortag abgenommen, erlaubt er sich ein Lächeln und schreibt das Resultat dem Erfolg der Diät zu .",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/zuschreiben,wiktionary
setzen,absetzen,1,ab-,separable,Verb,eine bestimmte Menge an Ware verkaufen,vender,sell,"Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge absetzen müsste.","Im Fall von Volkswagen, dem größten Hersteller in der Volksrepublik, hieße dies, dass der Konzern bei derzeit etwa drei Millionen verkauften Autos seiner Kernmarke VW bereits im kommenden Jahr rund 60 000 reine Elektrofahrzeuge absetzen müsste.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""long_example"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/absetzen,wiktionary
setzen,ansetzen,1,an-,separable,Verb,"etwas an etwas anderes anlehnen , etwas zu etwas anderem führen",,sew something on something,"Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ansetzen können.","Heute werden die inneren Gefäße von Organen von Menschen so exakt abgebildet, dass Chirurgen ihre Schnitte präzise per Bildschirm ansetzen können.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_gloss_es"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ansetzen,wiktionary
setzen,aufsetzen,1,auf-,separable,Verb,"etwas (beispielsweise einen Hut , einen Helm , eine Krone ) auf den Kopf setzen , (eine Brille ) auf die Nase setzen [1a] Jägersprache : nach dem Abwerfen des Geweihs bei einem Hirsch wächst ein neues nach",poner,"don, put on",Auf der Baustelle hier muss jeder zu seiner Sicherheit einen Helm aufsetzen.,Auf der Baustelle hier muss jeder zu seiner Sicherheit einen Helm aufsetzen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aufsetzen,wiktionary
setzen,aussetzen,1,aus-,separable,Verb,"aus der Obhut entlassen, verstoßen","interrumpir, suspender","abandon, expose, maroon","Tierstationen nehmen verletzte Tiere auf, pflegen sie und setzen sie später wieder aus.","Tierstationen nehmen verletzte Tiere auf, pflegen sie und setzen sie später wieder aus.",,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/aussetzen,wiktionary
setzen,beisetzen,1,bei-,separable,Verb,"zu Grabe tragen, bestatten",enterrar,"bury, entomb",Das Familienoberhaupt wurde unter großer Anteilnahme feierlich beigesetzt.,Das Familienoberhaupt wurde unter großer Anteilnahme feierlich beigesetzt.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/beisetzen,wiktionary
setzen,besetzen,1,be-,inseparable,Verb,transitiv :,ocupar,occupy,Ich besetze im Kino immer nur den besten Platz.,Ich besetze im Kino immer nur den besten Platz.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/besetzen,wiktionary
setzen,einsetzen,1,ein-,separable,Verb,"transitiv : jemanden in eine Position , Stellung, Würde , bringen, jemandem Rechte verleihen","posicionar, designar",appoint,Wir sollten ihn als Leiter der Kommission einsetzen.,Wir sollten ihn als Leiter der Kommission einsetzen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/einsetzen,wiktionary
setzen,entsetzen,1,ent-,inseparable,Verb,jemanden aus der Fassung bringen,espantar,horrify,Du entsetzt mich.,Du entsetzt mich.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/entsetzen,wiktionary
setzen,ersetzen,1,er-,inseparable,Verb,transitiv :,"reemplazar, sustituir, cambiar","replace, substitute",Ich ersetze im Text jedes Vorkommen von „Maria“ durch „Hilda“.,Ich ersetze im Text jedes Vorkommen von „Maria“ durch „Hilda“.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""metadata_gloss"", ""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/ersetzen,wiktionary
setzen,festsetzen,1,fest-,separable,Verb,"transitiv : als verbindlich und gültig bestimmen ; verbindlich beschließen , regeln","convenir, determinar, establecer, fijar","define, determine, fix, set",Die Mitgliederversammlung kann durch Beschluss einen anderen Termin festsetzen.,Die Mitgliederversammlung kann durch Beschluss einen anderen Termin festsetzen.,,,,,,,,,unknown,unknown,unknown,False,,,,,,,,False,"[""missing_answer"", ""missing_construction"", ""missing_example_de_with_blank"", ""missing_participle_ii"", ""missing_perfect_auxiliary"", ""missing_present_3sg""]",,https://de.wiktionary.org/wiki/festsetzen,wiktionary
